kind	scale_design	df_label	n	k_extremes	magnitude	repetition	n_perm	c_delta	divergence_correlation	p_value	rejected	x_max_is_background	y_max_is_background	either_max_is_background	both_max_are_background	background_topk_index_overlap	background_max_over_planted_mean_x	background_max_over_planted_mean_y	either_background_max_exceeds_planted_mean	planted_product_to_background_product	planted_product_to_random_pairing	mechanism_contrast	background_max_product_exceeds_planted_mean_product
l2	common_scale_parameter	t2.2	80	2	8.0	249	299	1.03792383	0.14790179	0.05	0.0	0.0	1.0	1.0	0.0	0.0	0.88132171	2.96393114	1.0	6.17285172	1.91493702	2.71063172	0.0
l2	common_scale_parameter	t2.2	80	2	8.0	250	299	1.10643486	0.48813677	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.94427358	0.84145464	0.0	10.97955451	3.23467387	6.71679094	0.0
l2	common_scale_parameter	t2.2	80	2	8.0	251	299	1.05117095	0.19261961	0.07333333	0.0	0.0	1.0	1.0	0.0	0.0	0.65343889	2.88686342	1.0	6.97028086	2.01305981	3.20837313	0.0
l2	common_scale_parameter	t2.2	80	2	8.0	252	299	1.0521852	0.2191991	0.06333333	0.0	1.0	1.0	1.0	1.0	0.0	1.42196536	1.94226094	1.0	5.88922266	2.07489079	2.86046848	0.0
l2	common_scale_parameter	t2.2	80	2	8.0	253	299	1.08675934	0.39925571	0.01	1.0	1.0	0.0	1.0	0.0	0.0	2.00177056	0.79413009	1.0	7.46793287	2.93327487	4.60448719	0.0
l2	common_scale_parameter	t2.2	80	2	8.0	254	299	1.10919895	0.53683159	0.00666667	1.0	1.0	0.0	1.0	0.0	0.0	1.00670505	0.83056348	1.0	9.68473299	2.95113813	5.83529451	0.0
l2	common_scale_parameter	t2.2	80	2	8.0	255	299	1.03978813	0.1565547	0.07333333	0.0	1.0	0.0	1.0	0.0	0.0	3.08901463	0.91505247	1.0	6.18020696	2.97906042	3.77954388	0.0
l2	common_scale_parameter	t2.2	80	2	8.0	256	299	1.01043693	0.03648549	0.23666667	0.0	1.0	0.0	1.0	0.0	0.0	3.44962658	0.94030558	1.0	4.91084935	2.95952065	2.99283273	0.0
l2	common_scale_parameter	t2.2	80	2	8.0	257	299	1.0300374	0.10782687	0.09333333	0.0	1.0	1.0	1.0	1.0	0.0	2.97282221	1.17329291	1.0	5.92241131	2.68554008	3.40922714	0.0
l2	common_scale_parameter	t2.2	80	2	8.0	258	299	1.07908911	0.32142475	0.00666667	1.0	1.0	1.0	1.0	1.0	0.0	1.25378578	1.42744018	1.0	8.85772083	2.49993481	4.79325988	0.0
l2	common_scale_parameter	t2.2	80	2	8.0	259	299	1.10858736	0.53770618	0.00333333	1.0	0.0	1.0	1.0	0.0	0.0	0.61752608	1.09999457	1.0	8.827437	2.60733524	5.04541653	0.0
l2	common_scale_parameter	t2.2	80	2	8.0	260	299	1.09041949	0.44918187	0.00666667	1.0	1.0	0.0	1.0	0.0	0.0	1.12650948	0.60275954	1.0	9.65959603	3.3578588	6.07994187	0.0
l2	common_scale_parameter	t2.2	80	2	8.0	261	299	1.11702364	0.53224184	0.00666667	1.0	0.0	0.0	0.0	0.0	0.0	0.64456611	0.83978064	0.0	11.85057175	3.10484735	7.05904857	0.0
l2	common_scale_parameter	t2.2	80	2	8.0	262	299	1.0636785	0.2971458	0.03	1.0	0.0	1.0	1.0	0.0	0.0	0.932289	1.66187206	1.0	7.76360359	2.62678737	4.37453227	0.0
l2	common_scale_parameter	t2.2	80	2	8.0	263	299	1.04364644	0.16037795	0.07666667	0.0	1.0	0.0	1.0	0.0	0.0	2.37936998	0.95819102	1.0	7.30469493	3.11603784	4.47209634	0.0
l2	common_scale_parameter	t2.2	80	2	8.0	264	299	1.0813052	0.40859515	0.00666667	1.0	1.0	1.0	1.0	1.0	0.0	1.2534231	1.12728378	1.0	8.37477746	2.80959979	4.9246169	0.0
l2	common_scale_parameter	t2.2	80	2	8.0	265	299	1.09494436	0.4595689	0.00333333	1.0	1.0	0.0	1.0	0.0	0.0	1.02355092	0.85001692	1.0	9.15710504	2.99444646	5.54696845	0.0
l2	common_scale_parameter	t2.2	80	2	8.0	266	299	1.04693462	0.14556867	0.09	0.0	1.0	1.0	1.0	1.0	0.0	2.21337695	1.93002771	1.0	5.74356769	2.72289948	3.40141026	0.0
l2	common_scale_parameter	t2.2	80	2	8.0	267	299	1.04203009	0.13496965	0.11	0.0	1.0	1.0	1.0	1.0	0.0	2.34079619	2.41109449	1.0	4.79363676	2.27424944	2.5562935	1.0
l2	common_scale_parameter	t2.2	80	2	8.0	268	299	1.10686575	0.50654337	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.99330013	0.62477425	0.0	10.66845933	3.2876221	6.61726227	0.0
l2	common_scale_parameter	t2.2	80	2	8.0	269	299	1.00098805	0.00290108	0.19333333	0.0	1.0	1.0	1.0	1.0	0.0	6.23257458	1.04996876	1.0	3.71379605	2.92343348	2.29046004	1.0
l2	common_scale_parameter	t2.2	80	2	8.0	270	299	1.1001805	0.56974922	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.88096577	0.82421822	0.0	9.27978543	2.92574222	5.56747956	0.0
l2	common_scale_parameter	t2.2	80	2	8.0	271	299	1.11177256	0.49251893	0.00666667	1.0	0.0	1.0	1.0	0.0	0.0	0.67029694	1.10792675	1.0	11.52048875	3.00065157	6.76137764	0.0
l2	common_scale_parameter	t2.2	80	2	8.0	272	299	1.08585343	0.4952612	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.95203867	0.8442367	0.0	8.44384997	2.70656392	4.87411815	0.0
l2	common_scale_parameter	t2.2	80	2	8.0	273	299	1.0611831	0.26127071	0.04333333	1.0	1.0	0.0	1.0	0.0	0.0	1.83511463	0.68933064	1.0	7.91437818	3.1476566	4.88583331	0.0
l2	common_scale_parameter	t2.2	80	2	8.0	274	299	1.03206613	0.10681554	0.05333333	0.0	0.0	1.0	1.0	0.0	0.0	0.94032786	3.5467696	1.0	6.07698313	1.86500445	2.58130412	0.0
l2	common_scale_parameter	t2.2	80	2	8.0	275	299	1.03567363	0.11119106	0.10666667	0.0	1.0	1.0	1.0	1.0	0.5	1.56728006	3.19016233	1.0	4.92903595	2.05667244	2.38818778	1.0
l2	common_scale_parameter	t2.2	80	2	8.0	276	299	1.05889772	0.23536737	0.05	0.0	1.0	0.0	1.0	0.0	0.0	2.69259118	0.66864686	1.0	7.12344889	2.92052389	4.30171361	0.0
l2	common_scale_parameter	t2.2	80	2	8.0	277	299	1.08390615	0.41606934	0.00333333	1.0	0.0	1.0	1.0	0.0	0.0	0.83151102	1.04251522	1.0	8.85330051	2.53372341	4.8554873	0.0
l2	common_scale_parameter	t2.2	80	2	8.0	278	299	1.11981479	0.56696365	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.88791498	0.91791853	0.0	10.30710957	3.08959091	6.3327717	0.0
l2	common_scale_parameter	t2.2	80	2	8.0	279	299	1.06710867	0.290624	0.06	0.0	1.0	0.0	1.0	0.0	0.0	2.11621337	0.5825196	1.0	6.85905101	3.25125823	4.42060243	0.0
l2	common_scale_parameter	t2.2	80	2	8.0	280	299	1.04195455	0.18462544	0.08	0.0	1.0	1.0	1.0	1.0	0.0	1.70460601	1.42013071	1.0	6.8240896	2.79763173	3.98813473	0.0
l2	common_scale_parameter	t2.2	80	2	8.0	281	299	1.05090376	0.23393752	0.05	0.0	1.0	1.0	1.0	1.0	0.0	1.35624892	1.39068735	1.0	6.85243267	2.40656664	3.67170475	0.0
l2	common_scale_parameter	t2.2	80	2	8.0	282	299	1.01903479	0.07032532	0.15333333	0.0	0.0	1.0	1.0	0.0	0.0	0.81838842	3.90630822	1.0	5.18183762	1.63441371	1.85566507	1.0
l2	common_scale_parameter	t2.2	80	2	8.0	283	299	1.06751163	0.33153582	0.01	1.0	1.0	1.0	1.0	1.0	0.0	1.07712935	1.04988417	1.0	8.34630488	2.78546733	4.8249698	0.0
l2	common_scale_parameter	t2.2	80	2	8.0	284	299	1.01815879	0.0475773	0.12333333	0.0	1.0	1.0	1.0	1.0	0.0	1.37311404	7.39188783	1.0	3.17953775	1.06458528	0.18624763	1.0
l2	common_scale_parameter	t2.2	80	2	8.0	285	299	1.05861921	0.26150927	0.03666667	1.0	0.0	1.0	1.0	0.0	0.0	0.66414841	1.94234008	1.0	6.96429324	2.08511997	3.33889632	0.0
l2	common_scale_parameter	t2.2	80	2	8.0	286	299	1.05960544	0.27901525	0.04	1.0	1.0	0.0	1.0	0.0	0.0	2.68111433	0.82670518	1.0	5.58489242	2.90583331	3.48213396	1.0
l2	common_scale_parameter	t2.2	80	2	8.0	287	299	1.12650479	0.47879618	0.01666667	1.0	0.0	1.0	1.0	0.0	0.5	0.74490353	2.06175201	1.0	9.3164228	2.71470355	5.48799979	0.0
l2	common_scale_parameter	t2.2	80	2	8.0	288	299	1.07262936	0.27785367	0.04333333	1.0	1.0	1.0	1.0	1.0	0.0	1.15769068	2.1233778	1.0	7.94464396	2.40458873	4.24137268	0.0
l2	common_scale_parameter	t2.2	80	2	8.0	289	299	1.09436081	0.49923567	0.00333333	1.0	1.0	0.0	1.0	0.0	0.0	1.23093975	0.74713846	1.0	9.17449261	2.68983545	5.23725997	0.0
l2	common_scale_parameter	t2.2	80	2	8.0	290	299	1.00414016	0.01351347	0.27666667	0.0	0.0	1.0	1.0	0.0	0.0	0.64127584	5.55566872	1.0	4.42394639	1.36318346	1.09020118	1.0
l2	common_scale_parameter	t2.2	80	2	8.0	291	299	1.10596764	0.55727105	0.00333333	1.0	0.0	0.0	0.0	0.0	0.5	0.90014047	0.84800777	0.0	9.27737009	2.77607256	5.43893141	0.0
l2	common_scale_parameter	t2.2	80	2	8.0	292	299	1.0915295	0.46693436	0.00666667	1.0	0.0	0.0	0.0	0.0	0.0	0.97248452	0.88522836	0.0	9.75210929	2.79215237	5.60578497	0.0
l2	common_scale_parameter	t2.2	80	2	8.0	293	299	1.0757899	0.31035733	0.01333333	1.0	1.0	1.0	1.0	1.0	0.0	1.14681955	1.63117094	1.0	7.938185	2.65975451	4.54134692	0.0
l2	common_scale_parameter	t2.2	80	2	8.0	294	299	1.1101152	0.58580918	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.93061643	0.78753492	0.0	10.08007697	3.15963703	6.23347504	0.0
l2	common_scale_parameter	t2.2	80	2	8.0	295	299	1.10137634	0.47181812	0.00333333	1.0	0.0	1.0	1.0	0.0	0.5	0.96305633	1.80297136	1.0	5.85464133	2.14924611	3.07479053	1.0
l2	common_scale_parameter	t2.2	80	2	8.0	296	299	1.03119341	0.11656241	0.08666667	0.0	1.0	1.0	1.0	1.0	0.0	1.55208018	2.19688576	1.0	5.78173256	1.99263252	2.65288553	0.0
l2	common_scale_parameter	t2.2	80	2	8.0	297	299	1.12751755	0.62241208	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.68741801	0.60725881	0.0	12.6137696	3.23475981	7.61467605	0.0
l2	common_scale_parameter	t2.2	80	2	8.0	298	299	1.1101565	0.48997929	0.00333333	1.0	0.0	1.0	1.0	0.0	0.0	0.88549251	1.37721695	1.0	9.62386793	2.82608717	5.67911025	0.0
l2	common_scale_parameter	t2.2	80	2	8.0	299	299	1.02053932	0.08654053	0.18333333	0.0	1.0	1.0	1.0	1.0	0.0	2.41924018	1.04374505	1.0	5.17508664	2.62502693	2.96044329	0.0
l2	common_scale_parameter	t2.2	80	2	8.0	300	299	1.16418614	0.7534094	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.65321002	0.58171559	0.0	13.99978179	3.29764751	8.57055159	0.0
l2	common_scale_parameter	t2.2	80	2	8.0	301	299	1.09045088	0.46957992	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.91553008	0.84177375	0.0	9.10728796	2.86806226	5.37832526	0.0
l2	common_scale_parameter	t2.2	80	2	8.0	302	299	1.12347789	0.51563443	0.00333333	1.0	1.0	0.0	1.0	0.0	0.0	1.08583616	0.72624267	1.0	12.33552391	3.43948685	7.65894498	0.0
l2	common_scale_parameter	t2.2	80	2	8.0	303	299	1.04346196	0.14094094	0.08333333	0.0	1.0	1.0	1.0	1.0	0.0	2.22446143	1.98463431	1.0	6.63327496	2.53311615	3.67200216	0.0
l2	common_scale_parameter	t2.2	80	2	8.0	304	299	1.03906531	0.12781596	0.12666667	0.0	1.0	1.0	1.0	1.0	0.0	1.63084915	2.73630442	1.0	6.19983149	2.30730343	3.23011211	0.0
l2	common_scale_parameter	t2.2	80	2	8.0	305	299	1.06328219	0.27488274	0.03	1.0	1.0	1.0	1.0	1.0	0.0	1.33959493	1.38996653	1.0	6.56949103	2.43194823	3.61026489	0.0
l2	common_scale_parameter	t2.2	80	2	8.0	306	299	1.08178356	0.36808319	0.01333333	1.0	0.0	1.0	1.0	0.0	0.0	0.81280629	1.73028205	1.0	8.2497978	2.57112616	4.61669722	0.0
l2	common_scale_parameter	t2.2	80	2	8.0	307	299	1.06872911	0.33006229	0.00666667	1.0	1.0	1.0	1.0	1.0	0.0	1.22733942	1.35422676	1.0	6.62676712	2.45512569	3.67990341	0.0
l2	common_scale_parameter	t2.2	80	2	8.0	308	299	1.09656117	0.56182434	0.00333333	1.0	1.0	0.0	1.0	0.0	0.0	1.24899472	0.55459653	1.0	8.75308686	3.05487832	5.40810151	0.0
l2	common_scale_parameter	t2.2	80	2	8.0	309	299	1.09859394	0.4768311	0.00666667	1.0	1.0	0.0	1.0	0.0	0.0	1.08501319	0.52941954	1.0	10.68623854	3.44102265	6.70455891	0.0
l2	common_scale_parameter	t2.2	80	2	8.0	310	299	1.02492583	0.08224696	0.10333333	0.0	1.0	1.0	1.0	1.0	0.0	3.67008532	1.07263495	1.0	5.87584131	2.95741856	3.55288206	0.0
l2	common_scale_parameter	t2.2	80	2	8.0	311	299	1.14955823	0.72529511	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.57325131	0.6960413	0.0	13.26920289	3.52916631	8.36556328	0.0
l2	common_scale_parameter	t2.2	80	2	8.0	312	299	1.1010718	0.43461877	0.01333333	1.0	1.0	1.0	1.0	1.0	0.0	1.163636	2.10964576	1.0	6.80415746	2.45779987	3.88057855	1.0
l2	common_scale_parameter	t2.2	80	2	8.0	313	299	1.07177199	0.39445031	0.00666667	1.0	0.0	1.0	1.0	0.0	0.0	0.74948341	1.03682278	1.0	8.95822172	3.03913325	5.37300189	0.0
l2	common_scale_parameter	t2.2	80	2	8.0	314	299	1.08991622	0.43481292	0.00666667	1.0	0.0	1.0	1.0	0.0	0.0	0.80977924	1.40159812	1.0	8.87290529	2.58779602	4.9578552	0.0
l2	common_scale_parameter	t2.2	80	2	8.0	315	299	1.14256261	0.67485462	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.69790445	0.66490935	0.0	13.24989147	3.25603471	8.03015041	0.0
l2	common_scale_parameter	t2.2	80	2	8.0	316	299	1.04310128	0.14285109	0.07	0.0	1.0	1.0	1.0	1.0	0.0	2.73839933	1.62292748	1.0	5.87315652	2.69709669	3.43622421	0.0
l2	common_scale_parameter	t2.2	80	2	8.0	317	299	1.0884043	0.39354934	0.00666667	1.0	0.0	1.0	1.0	0.0	0.0	0.73149915	1.52370123	1.0	9.95275942	2.76293148	5.64783351	0.0
l2	common_scale_parameter	t2.2	80	2	8.0	318	299	1.05639059	0.222629	0.03	1.0	0.0	1.0	1.0	0.0	0.0	0.65565605	2.62356445	1.0	6.72871885	1.96237476	3.04922968	0.0
l2	common_scale_parameter	t2.2	80	2	8.0	319	299	1.0546702	0.2376085	0.06666667	0.0	1.0	1.0	1.0	1.0	0.0	1.8124547	1.00137312	1.0	7.68178884	2.76234744	4.42899075	0.0
l2	common_scale_parameter	t2.2	80	2	8.0	320	299	1.08325867	0.35697251	0.01	1.0	1.0	0.0	1.0	0.0	0.0	1.60289183	0.71323443	1.0	8.53899072	3.08206307	5.25776424	0.0
l2	common_scale_parameter	t2.2	80	2	8.0	321	299	1.0219366	0.08935301	0.16666667	0.0	1.0	1.0	1.0	1.0	0.0	1.00843425	2.50027612	1.0	5.3746269	1.87063235	2.30432594	0.0
l2	common_scale_parameter	t2.2	80	2	8.0	322	299	1.09259643	0.40058365	0.02666667	1.0	1.0	0.0	1.0	0.0	0.0	1.72266643	0.61786135	1.0	9.73085319	3.24284603	6.03586899	0.0
l2	common_scale_parameter	t2.2	80	2	8.0	323	299	1.06956598	0.35390392	0.01	1.0	0.0	1.0	1.0	0.0	0.0	0.92562241	1.08819363	1.0	7.74273698	2.53505221	4.29125361	0.0
l2	common_scale_parameter	t2.2	80	2	8.0	324	299	1.15312601	0.72844908	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.57261409	0.59186116	0.0	13.56401203	3.4358462	8.43825352	0.0
l2	common_scale_parameter	t2.2	80	2	8.0	325	299	1.10828838	0.48874724	0.00333333	1.0	1.0	0.0	1.0	0.0	0.0	1.53091703	0.61729857	1.0	10.25100491	3.40914998	6.52051424	0.0
l2	common_scale_parameter	t2.2	80	2	8.0	326	299	1.10225976	0.42878299	0.00666667	1.0	1.0	0.0	1.0	0.0	0.0	1.40439447	0.60385924	1.0	11.04555352	3.45034872	6.91084	0.0
l2	common_scale_parameter	t2.2	80	2	8.0	327	299	1.0479266	0.23493776	0.05333333	0.0	1.0	1.0	1.0	1.0	0.0	1.66043242	1.13534213	1.0	7.03993117	2.56258292	3.9083167	0.0
l2	common_scale_parameter	t2.2	80	2	8.0	328	299	1.0877738	0.37024823	0.02333333	1.0	1.0	0.0	1.0	0.0	0.0	1.70715176	0.62554934	1.0	9.03396876	3.50015495	5.84532084	0.0
l2	common_scale_parameter	t2.2	80	2	8.0	329	299	1.10509103	0.59649598	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.94328242	0.66972898	0.0	8.91250087	2.93074859	5.41696402	0.0
l2	common_scale_parameter	t2.2	80	2	8.0	330	299	1.0626983	0.30143229	0.02	1.0	1.0	1.0	1.0	1.0	0.0	1.10224291	1.18368404	1.0	7.77741362	2.75182046	4.49923281	0.0
l2	common_scale_parameter	t2.2	80	2	8.0	331	299	1.05510346	0.25936583	0.02333333	1.0	1.0	0.0	1.0	0.0	0.0	1.61714587	0.94698018	1.0	7.61844226	2.62621771	4.27082151	0.0
l2	common_scale_parameter	t2.2	80	2	8.0	332	299	1.07975309	0.39082768	0.00333333	1.0	0.0	1.0	1.0	0.0	0.0	0.87671074	1.01774909	1.0	9.09349763	3.02676347	5.4683163	0.0
l2	common_scale_parameter	t2.2	80	2	8.0	333	299	1.08736964	0.41962686	0.01666667	1.0	1.0	0.0	1.0	0.0	0.0	1.48224592	0.63271049	1.0	9.31636998	3.03439552	5.62280247	0.0
l2	common_scale_parameter	t2.2	80	2	8.0	334	299	1.04454249	0.18154999	0.04666667	1.0	1.0	1.0	1.0	1.0	0.0	1.66615115	1.66608478	1.0	6.79453244	2.38248024	3.59717591	0.0
l2	common_scale_parameter	t2.2	80	2	8.0	335	299	1.0849309	0.48003312	0.00333333	1.0	1.0	0.0	1.0	0.0	0.0	1.26351497	0.76705996	1.0	7.0457716	3.03147092	4.4499802	0.0
l2	common_scale_parameter	t2.2	80	2	8.0	336	299	1.03217738	0.12913617	0.1	0.0	1.0	1.0	1.0	1.0	0.0	2.20691324	1.60065557	1.0	5.59619769	2.41988651	3.03996218	0.0
l2	common_scale_parameter	t2.2	80	2	8.0	337	299	1.07568509	0.39974135	0.01	1.0	0.0	1.0	1.0	0.0	0.0	0.6789741	1.29589833	1.0	8.16499434	2.46043214	4.4213127	0.0
l2	common_scale_parameter	t2.2	80	2	8.0	338	299	1.01858556	0.05012422	0.08333333	0.0	0.0	1.0	1.0	0.0	0.0	0.99986864	8.04732469	1.0	3.22611641	0.98855242	-0.03604709	1.0
l2	common_scale_parameter	t2.2	80	2	8.0	339	299	1.04440715	0.17026041	0.1	0.0	1.0	0.0	1.0	0.0	0.0	2.72932768	0.99519651	1.0	6.7113473	2.81174402	3.95217874	0.0
l2	common_scale_parameter	t2.2	80	2	8.0	340	299	1.04075631	0.14011297	0.12333333	0.0	1.0	1.0	1.0	1.0	0.0	2.02388082	1.93823196	1.0	6.56561282	2.38584642	3.48433349	0.0
l2	common_scale_parameter	t2.2	80	2	8.0	341	299	1.1296862	0.63145164	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.88145762	0.59056795	0.0	11.28518654	3.4560893	7.20685339	0.0
l2	common_scale_parameter	t2.2	80	2	8.0	342	299	1.00801784	0.02938183	0.22333333	0.0	0.0	1.0	1.0	0.0	0.0	0.85836644	4.20392518	1.0	4.32741206	1.395591	1.14151587	1.0
l2	common_scale_parameter	t2.2	80	2	8.0	343	299	1.0796244	0.39812621	0.01	1.0	1.0	0.0	1.0	0.0	0.0	1.34358763	0.91267071	1.0	8.6883345	3.00190374	5.24690846	0.0
l2	common_scale_parameter	t2.2	80	2	8.0	344	299	1.12931825	0.65647592	0.00333333	1.0	0.0	0.0	0.0	0.0	0.5	0.86178476	0.73131678	0.0	9.97966257	3.06612379	6.20216135	0.0
l2	common_scale_parameter	t2.2	80	2	8.0	345	299	1.07563952	0.2941281	0.03666667	1.0	1.0	1.0	1.0	1.0	0.0	1.51299243	1.54462453	1.0	6.81985864	2.79541292	4.11307612	0.0
l2	common_scale_parameter	t2.2	80	2	8.0	346	299	1.0596918	0.28197414	0.04	1.0	1.0	0.0	1.0	0.0	0.0	1.70821119	0.72915052	1.0	8.49082893	3.05863224	5.10071919	0.0
l2	common_scale_parameter	t2.2	80	2	8.0	347	299	1.09458385	0.44296387	0.01	1.0	0.0	1.0	1.0	0.0	0.0	0.70102006	1.17332867	1.0	10.33974256	2.92013763	6.03324432	0.0
l2	common_scale_parameter	t2.2	80	2	8.0	348	299	1.08105863	0.36725907	0.04333333	1.0	1.0	0.0	1.0	0.0	0.0	1.95025715	0.72938956	1.0	7.88094809	3.14396458	4.95714113	0.0
l2	common_scale_parameter	t2.2	80	2	8.0	349	299	1.07014002	0.31387337	0.02333333	1.0	1.0	0.0	1.0	0.0	0.0	1.53729491	0.91302871	1.0	7.87774802	2.78033207	4.60617346	0.0
l2	common_scale_parameter	t2.2	80	2	8.0	350	299	1.0208971	0.07666383	0.09666667	0.0	1.0	1.0	1.0	1.0	0.0	3.27813302	1.16453025	1.0	5.23451073	2.62804729	2.99357862	0.0
l2	common_scale_parameter	t2.2	80	2	8.0	351	299	1.1263552	0.55425275	0.00666667	1.0	0.0	0.0	0.0	0.0	0.0	0.88733917	0.95075851	0.0	11.31157169	3.18229618	6.94645975	0.0
l2	common_scale_parameter	t2.2	80	2	8.0	352	299	1.05925575	0.23348155	0.03666667	1.0	1.0	1.0	1.0	1.0	0.0	2.40919576	1.38671153	1.0	5.32901915	2.32813894	2.90572556	1.0
l2	common_scale_parameter	t2.2	80	2	8.0	353	299	1.03750634	0.1181791	0.07333333	0.0	1.0	1.0	1.0	1.0	0.0	3.55008284	1.23966888	1.0	5.75042296	2.75894355	3.39987134	1.0
l2	common_scale_parameter	t2.2	80	2	8.0	354	299	1.05907772	0.26023889	0.04	1.0	1.0	0.0	1.0	0.0	0.0	2.39140572	0.76639735	1.0	6.35400633	2.62366595	3.67289027	0.0
l2	common_scale_parameter	t2.2	80	2	8.0	355	299	1.05696496	0.21273251	0.05333333	0.0	1.0	0.0	1.0	0.0	0.0	3.08509468	0.72811865	1.0	7.04620065	3.18723045	4.43979445	0.0
l2	common_scale_parameter	t2.2	80	2	8.0	356	299	1.13940608	0.64975483	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.55745993	0.79713564	0.0	12.22176004	3.07519579	7.3384457	0.0
l2	common_scale_parameter	t2.2	80	2	8.0	357	299	1.04295155	0.17653341	0.11333333	0.0	1.0	1.0	1.0	1.0	0.0	2.05249627	1.41994551	1.0	5.71415472	2.2697791	2.98246721	0.0
l2	common_scale_parameter	t2.2	80	2	8.0	358	299	1.06419087	0.2900099	0.04333333	1.0	1.0	1.0	1.0	1.0	0.0	1.42849071	1.21562498	1.0	7.68005396	2.73929099	4.44678899	0.0
l2	common_scale_parameter	t2.2	80	2	8.0	359	299	1.07025498	0.246656	0.03333333	1.0	1.0	1.0	1.0	1.0	0.0	2.8816311	1.03322104	1.0	7.09542082	3.1297901	4.48424379	0.0
l2	common_scale_parameter	t2.2	80	2	8.0	360	299	1.15696738	0.71511235	0.00666667	1.0	0.0	0.0	0.0	0.0	0.0	0.82317595	0.45537339	0.0	13.66994367	3.60173368	8.6763331	0.0
l2	common_scale_parameter	t2.2	80	2	8.0	361	299	1.0245303	0.08296655	0.09	0.0	1.0	1.0	1.0	1.0	0.0	1.26151705	3.96459195	1.0	4.69179678	1.61391989	1.67399368	1.0
l2	common_scale_parameter	t2.2	80	2	8.0	362	299	1.05857554	0.22223929	0.06	0.0	1.0	0.0	1.0	0.0	0.0	2.3970858	0.94322069	1.0	7.29892162	2.90695494	4.37896831	0.0
l2	common_scale_parameter	t2.2	80	2	8.0	363	299	1.05555579	0.19067217	0.05333333	0.0	0.0	1.0	1.0	0.0	0.0	0.83578528	2.91926415	1.0	7.64941114	2.02462517	3.5038331	0.0
l2	common_scale_parameter	t2.2	80	2	8.0	364	299	1.03513396	0.11819274	0.11333333	0.0	1.0	1.0	1.0	1.0	0.0	1.6872954	2.52457966	1.0	5.87349641	2.30898069	3.07238959	0.0
l2	common_scale_parameter	t2.2	80	2	8.0	365	299	1.07969772	0.33721459	0.04666667	1.0	0.0	1.0	1.0	0.0	0.0	0.56984166	1.7764771	1.0	9.63038489	2.48774524	5.11470725	0.0
l2	common_scale_parameter	t2.2	80	2	8.0	366	299	1.09966997	0.52085707	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.65078426	0.68944428	0.0	10.48068725	3.03179215	6.24390446	0.0
l2	common_scale_parameter	t2.2	80	2	8.0	367	299	1.08762351	0.42735529	0.00333333	1.0	0.0	1.0	1.0	0.0	0.0	0.69156232	1.29193831	1.0	9.52659553	2.69330648	5.36965367	0.0
l2	common_scale_parameter	t2.2	80	2	8.0	368	299	1.13036091	0.65024086	0.00333333	1.0	0.0	0.0	0.0	0.0	0.0	0.93094153	0.50918906	0.0	10.97574774	3.52209717	7.11070101	0.0
l2	common_scale_parameter	t2.2	80	2	8.0	369	299	1.0984847	0.41692014	0.02333333	1.0	0.0	1.0	1.0	0.0	0.0	0.82245552	1.68586491	1.0	9.4578377	2.75060206	5.45810018	0.0
l2	common_scale_parameter	t2.2	80	2	8.0	370	299	1.02738064	0.07850348	0.13333333	0.0	1.0	1.0	1.0	1.0	0.0	2.41238907	2.59910411	1.0	5.63066137	2.19250751	2.81992454	0.0
l2	common_scale_parameter	t2.2	80	2	8.0	371	299	1.06205651	0.36100072	0.01	1.0	0.0	0.0	0.0	0.0	0.0	0.91532595	0.67568848	0.0	8.67015146	2.91402707	5.07507266	0.0
l2	common_scale_parameter	t2.2	80	2	8.0	372	299	1.02023324	0.07230922	0.15666667	0.0	1.0	1.0	1.0	1.0	0.0	2.83493002	1.89895732	1.0	4.85949896	2.19043319	2.45732332	1.0
l2	common_scale_parameter	t2.2	80	2	8.0	373	299	1.08619119	0.41343379	0.00333333	1.0	1.0	0.0	1.0	0.0	0.0	1.115295	0.9094915	1.0	9.21103708	3.41909751	5.87313808	0.0
l2	common_scale_parameter	t2.2	80	2	8.0	374	299	1.0218091	0.06210652	0.11333333	0.0	1.0	0.0	1.0	0.0	0.0	5.7507396	0.74510337	1.0	4.74099147	3.38286438	3.12050617	1.0
l2	common_scale_parameter	t2.2	80	2	8.0	375	299	1.06794482	0.35947546	0.01	1.0	1.0	0.0	1.0	0.0	0.0	1.02878585	0.98287966	1.0	8.56110592	2.86035988	5.00107097	0.0
